最热图片地址,最热热度,最热歌曲名,最热来自,最热类型,最新图片地址,最新热度,最新歌曲名,最新来自,最新类型
"http://hiphotos.qianqian.com/ting/pic/item/cc11728b4710b91207753b7ec2fdfc03934522fe.jpg@s_1,w_300,h_300",1万,带上音乐去旅行,by , 繁花过眼开一季,"http://hiphotos.qianqian.com/ting/pic/item/cc11728b4710b91207753b7ec2fdfc03934522fe.jpg@s_1,w_300,h_300",1万,带上音乐去旅行,by , 繁花过眼开一季
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/670b4598f96e2f9cce38b0eeca867630.jpg@s_1,w_300,h_300",5万,经不起等待，谈何深爱,by , 弱水悠悠,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/670b4598f96e2f9cce38b0eeca867630.jpg@s_1,w_300,h_300",5万,经不起等待，谈何深爱,by , 弱水悠悠
"http://hiphotos.qianqian.com/ting/pic/item/11385343fbf2b21164f2dbacc88065380dd78e70.jpg@s_1,w_300,h_300",262万,滚石评选史上最伟大的英文歌曲,by , 土婆的老怪兽,"http://hiphotos.qianqian.com/ting/pic/item/11385343fbf2b21164f2dbacc88065380dd78e70.jpg@s_1,w_300,h_300",262万,滚石评选史上最伟大的英文歌曲,by , 土婆的老怪兽
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/31fb0896ee4e310316cb9d73f7f8aacd.jpg@s_1,w_300,h_300",7万,【欧美男声】来一口薄荷味节奏吧,by , 泡泡芭比糖,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/31fb0896ee4e310316cb9d73f7f8aacd.jpg@s_1,w_300,h_300",7万,【欧美男声】来一口薄荷味节奏吧,by , 泡泡芭比糖
"http://hiphotos.qianqian.com/ting/pic/item/83025aafa40f4bfb02b753d4024f78f0f63618cf.jpg@s_1,w_300,h_300",3万,想念 微笑上扬的嘴角,by , 乐坛大湿兄,"http://hiphotos.qianqian.com/ting/pic/item/83025aafa40f4bfb02b753d4024f78f0f63618cf.jpg@s_1,w_300,h_300",3万,想念 微笑上扬的嘴角,by , 乐坛大湿兄
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9960a82fab7c3b363dfc7fe0f7fdbe2b.jpg@s_1,w_300,h_300",12万,这个端午节，让我们尽情放粽！,by , 歌单实验室,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9960a82fab7c3b363dfc7fe0f7fdbe2b.jpg@s_1,w_300,h_300",12万,这个端午节，让我们尽情放粽！,by , 歌单实验室
"http://hiphotos.qianqian.com/ting/pic/item/38dbb6fd5266d016ed5153a8962bd40734fa35e2.jpg@s_1,w_300,h_300",41万,爱情电影经典原声,by , 陌咩咩,"http://hiphotos.qianqian.com/ting/pic/item/38dbb6fd5266d016ed5153a8962bd40734fa35e2.jpg@s_1,w_300,h_300",41万,爱情电影经典原声,by , 陌咩咩
"http://hiphotos.qianqian.com/ting/pic/item/d000baa1cd11728bd09e94becafcc3cec2fd2cfe.jpg@s_1,w_300,h_300",231万,最近听的老歌,by , 泡泡芭比糖,"http://hiphotos.qianqian.com/ting/pic/item/d000baa1cd11728bd09e94becafcc3cec2fd2cfe.jpg@s_1,w_300,h_300",231万,最近听的老歌,by , 泡泡芭比糖
"http://hiphotos.qianqian.com/ting/pic/item/6c224f4a20a446234a0c67e29922720e0df3d768.jpg@s_1,w_300,h_300",21万,爱生活爱音乐,by , 土婆的老怪兽,"http://hiphotos.qianqian.com/ting/pic/item/6c224f4a20a446234a0c67e29922720e0df3d768.jpg@s_1,w_300,h_300",21万,爱生活爱音乐,by , 土婆的老怪兽
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/ad33b4b3294802c34bcead733c7c10f0.jpg@s_1,w_300,h_300",6万,【减压必备】高考复习必备歌单,by , 歌单实验室,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/ad33b4b3294802c34bcead733c7c10f0.jpg@s_1,w_300,h_300",6万,【减压必备】高考复习必备歌单,by , 歌单实验室
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/b51f4d620034ab31c4cf214aa217096b.jpg@s_1,w_300,h_300",10万,收好这些BGM，你就是超人本人了,by , Tai乐之声,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/b51f4d620034ab31c4cf214aa217096b.jpg@s_1,w_300,h_300",10万,收好这些BGM，你就是超人本人了,by , Tai乐之声
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/d652c78bfb915305f4be3ae226bae804.jpg@s_1,w_300,h_300",10万,忍不住的单曲循环,by , 我装个比怎么了,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/d652c78bfb915305f4be3ae226bae804.jpg@s_1,w_300,h_300",10万,忍不住的单曲循环,by , 我装个比怎么了
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/24b1871ac4185794e69771d47e230503.jpg@s_1,w_300,h_300",2万,有美妙的音乐，日子才充足,by , 周截棍的双杰伦,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/24b1871ac4185794e69771d47e230503.jpg@s_1,w_300,h_300",2万,有美妙的音乐，日子才充足,by , 周截棍的双杰伦
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/100ab921abcdb886e7ef81f94e2c2a45.jpg@s_1,w_300,h_300",12万,打游戏的时候你需要这些歌,by , 玉曲宵风,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/100ab921abcdb886e7ef81f94e2c2a45.jpg@s_1,w_300,h_300",12万,打游戏的时候你需要这些歌,by , 玉曲宵风
"http://hiphotos.qianqian.com/ting/pic/item/bba1cd11728b47107767304cc2cec3fdfd0323e2.jpg@s_1,w_300,h_300",5万,东西方演奏,by , 陌咩咩,"http://hiphotos.qianqian.com/ting/pic/item/bba1cd11728b47107767304cc2cec3fdfd0323e2.jpg@s_1,w_300,h_300",5万,东西方演奏,by , 陌咩咩
"http://hiphotos.qianqian.com/ting/pic/item/a8014c086e061d9522b5f5b87af40ad163d9cabb.jpg@s_1,w_300,h_300",21万,雨后的咖啡,by , 看不惯我就来打我啊,"http://hiphotos.qianqian.com/ting/pic/item/a8014c086e061d9522b5f5b87af40ad163d9cabb.jpg@s_1,w_300,h_300",21万,雨后的咖啡,by , 看不惯我就来打我啊
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0073dd1b01d550a1ba82979b7e837aa9.jpg@s_1,w_300,h_300",2万,Flapper Girl 不摇摆，不爵士,by , 知性DJ-狗子,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0073dd1b01d550a1ba82979b7e837aa9.jpg@s_1,w_300,h_300",2万,Flapper Girl 不摇摆，不爵士,by , 知性DJ-狗子
"http://hiphotos.qianqian.com/ting/pic/item/d043ad4bd11373f07060a079a60f4bfbfaed04fd.jpg@s_1,w_300,h_300",185万,动心？or动情？,by , 黑金时代,"http://hiphotos.qianqian.com/ting/pic/item/d043ad4bd11373f07060a079a60f4bfbfaed04fd.jpg@s_1,w_300,h_300",185万,动心？or动情？,by , 黑金时代
"http://hiphotos.qianqian.com/ting/pic/item/9922720e0cf3d7ca573705e5f41fbe096a63a95b.jpg@s_1,w_300,h_300",215万,那些引起人共鸣的单曲循环,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/9922720e0cf3d7ca573705e5f41fbe096a63a95b.jpg@s_1,w_300,h_300",215万,那些引起人共鸣的单曲循环,by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/369a0498196f8bb890f2d9a00fcf793e.jpg@s_1,w_300,h_300",3万,最炫复古风，90年代欧美最强音,by , 陌咩咩,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/369a0498196f8bb890f2d9a00fcf793e.jpg@s_1,w_300,h_300",3万,最炫复古风，90年代欧美最强音,by , 陌咩咩
"http://hiphotos.qianqian.com/ting/pic/item/0823dd54564e92587a6e4b6e9d82d158cdbf4edc.jpg@s_1,w_300,h_300",141万,浪漫七夕，全城热恋,by , 人字健人,"http://hiphotos.qianqian.com/ting/pic/item/0823dd54564e92587a6e4b6e9d82d158cdbf4edc.jpg@s_1,w_300,h_300",141万,浪漫七夕，全城热恋,by , 人字健人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/dd76e10511c2d88b0d40f9a14f0433d7.jpg@s_1,w_300,h_300",4万,欧美|舒缓中的节奏感,by , 看不惯我就来打我啊,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/dd76e10511c2d88b0d40f9a14f0433d7.jpg@s_1,w_300,h_300",4万,欧美|舒缓中的节奏感,by , 看不惯我就来打我啊
"http://hiphotos.qianqian.com/ting/pic/item/d4628535e5dde71100bc8e76a6efce1b9c1661c0.jpg@s_1,w_300,h_300",16万,热，不如跳舞,by , icon迷妹,"http://hiphotos.qianqian.com/ting/pic/item/d4628535e5dde71100bc8e76a6efce1b9c1661c0.jpg@s_1,w_300,h_300",16万,热，不如跳舞,by , icon迷妹
"http://ugcpic.qianqian.com/ugcdiy/pic/bos_ugcclient_14730532781660ca81a9b8db77833f5f71df145b04.jpg@s_1,w_300,h_300",3万,爆燃节奏，不带感怎么玩游戏,by , 玉曲宵风,"http://ugcpic.qianqian.com/ugcdiy/pic/bos_ugcclient_14730532781660ca81a9b8db77833f5f71df145b04.jpg@s_1,w_300,h_300",3万,爆燃节奏，不带感怎么玩游戏,by , 玉曲宵风
"http://hiphotos.qianqian.com/ting/pic/item/f31fbe096b63f6242496fb838644ebf81b4ca363.jpg@s_1,w_300,h_300",1826万,天籁之音,by , 神奇的二哈,"http://hiphotos.qianqian.com/ting/pic/item/f31fbe096b63f6242496fb838644ebf81b4ca363.jpg@s_1,w_300,h_300",1826万,天籁之音,by , 神奇的二哈
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/47e536bed917a5f0e98cc001e68736ac.jpg@s_1,w_300,h_300",7万,欧美老歌，听的是故事,by , 我还是个宝宝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/47e536bed917a5f0e98cc001e68736ac.jpg@s_1,w_300,h_300",7万,欧美老歌，听的是故事,by , 我还是个宝宝
"http://hiphotos.qianqian.com/ting/pic/item/0824ab18972bd407dd6a1e7d7a899e510eb30985.jpg@s_1,w_300,h_300",3万,我心中的民谣风,by , momo很优雅,"http://hiphotos.qianqian.com/ting/pic/item/0824ab18972bd407dd6a1e7d7a899e510eb30985.jpg@s_1,w_300,h_300",3万,我心中的民谣风,by , momo很优雅
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/24795e216b0aefa07957a7d6a919a79d.jpg@s_1,w_300,h_300",5万,【环球之音】这口烟嗓，醉入心脾,by , 歌单实验室,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/24795e216b0aefa07957a7d6a919a79d.jpg@s_1,w_300,h_300",5万,【环球之音】这口烟嗓，醉入心脾,by , 歌单实验室
"http://hiphotos.qianqian.com/ting/pic/item/caef76094b36acaf53245b7c7dd98d1000e99c6e.jpg@s_1,w_300,h_300",9998,会有天使替我来爱你,by , 爱吃饭团的小泽泽,"http://hiphotos.qianqian.com/ting/pic/item/caef76094b36acaf53245b7c7dd98d1000e99c6e.jpg@s_1,w_300,h_300",9998,会有天使替我来爱你,by , 爱吃饭团的小泽泽
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/66603fc463de5a3ccfd25b58be08c469.jpg@s_1,w_300,h_300",10万,华语|有些歌，温柔了岁月,by , 人字健人,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/66603fc463de5a3ccfd25b58be08c469.jpg@s_1,w_300,h_300",10万,华语|有些歌，温柔了岁月,by , 人字健人
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7cc7e1ac66bc41a25b00a5451042a7c4.jpg@s_1,w_300,h_300",9万,爱的佳话，不朽恋曲,by , 陌咩咩,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/7cc7e1ac66bc41a25b00a5451042a7c4.jpg@s_1,w_300,h_300",9万,爱的佳话，不朽恋曲,by , 陌咩咩
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0bbdf6a7825ca9d7cb4269b23a3e9f54.jpg@s_1,w_300,h_300",3万,我们，相遇在校园,by , 泡泡芭比糖,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0bbdf6a7825ca9d7cb4269b23a3e9f54.jpg@s_1,w_300,h_300",3万,我们，相遇在校园,by , 泡泡芭比糖
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/3bbaf07edee71bd407a90227de01ef77.jpg@s_1,w_300,h_300",4万,童年的八音盒，收到的最好礼物,by , 洛萌喵喵,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/3bbaf07edee71bd407a90227de01ef77.jpg@s_1,w_300,h_300",4万,童年的八音盒，收到的最好礼物,by , 洛萌喵喵
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/392be4f418881453913c8d4e7e7449d6.jpg@s_1,w_300,h_300",4万,洗澡也要有音乐相伴,by , 繁花过眼开一季,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/392be4f418881453913c8d4e7e7449d6.jpg@s_1,w_300,h_300",4万,洗澡也要有音乐相伴,by , 繁花过眼开一季
"http://hiphotos.qianqian.com/ting/pic/item/b17eca8065380cd7d4f3b5bfa344ad34588281f6.jpg@s_1,w_300,h_300",58万,单曲循环的英文歌,by , 我是你的小宝宝,"http://hiphotos.qianqian.com/ting/pic/item/b17eca8065380cd7d4f3b5bfa344ad34588281f6.jpg@s_1,w_300,h_300",58万,单曲循环的英文歌,by , 我是你的小宝宝
"http://hiphotos.qianqian.com/ting/pic/item/bf096b63f6246b60f611cb72e9f81a4c510fa29d.jpg@s_1,w_300,h_300",26万,偶像剧里的爱情故事,by , 我还是个宝宝,"http://hiphotos.qianqian.com/ting/pic/item/bf096b63f6246b60f611cb72e9f81a4c510fa29d.jpg@s_1,w_300,h_300",26万,偶像剧里的爱情故事,by , 我还是个宝宝
"http://hiphotos.qianqian.com/ting/pic/item/7aec54e736d12f2e303163e04ec2d5628535687e.jpg@s_1,w_300,h_300",214万,失恋序曲,by , 弱水悠悠,"http://hiphotos.qianqian.com/ting/pic/item/7aec54e736d12f2e303163e04ec2d5628535687e.jpg@s_1,w_300,h_300",214万,失恋序曲,by , 弱水悠悠
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/ddfc9d6f80b8129d807fa0b8335d0b78.jpg@s_1,w_300,h_300",4万,"如人饮水,冷暖自知",by , 我是你的小宝宝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/ddfc9d6f80b8129d807fa0b8335d0b78.jpg@s_1,w_300,h_300",4万,"如人饮水,冷暖自知",by , 我是你的小宝宝
"http://hiphotos.qianqian.com/ting/pic/item/bd3eb13533fa828b11405063fc1f4134960a5acb.jpg@s_1,w_300,h_300",140万,终于明白你已变成回忆,by , 乐坛大湿兄,"http://hiphotos.qianqian.com/ting/pic/item/bd3eb13533fa828b11405063fc1f4134960a5acb.jpg@s_1,w_300,h_300",140万,终于明白你已变成回忆,by , 乐坛大湿兄
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9744a2a33199e5d2598bf67c9d1129bf.jpg@s_1,w_300,h_300",1万,节奏不停，东西海岸对抗说唱,by , 黑金时代,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/9744a2a33199e5d2598bf67c9d1129bf.jpg@s_1,w_300,h_300",1万,节奏不停，东西海岸对抗说唱,by , 黑金时代
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0e2c19318a73034588df2bc5b548d0b7.jpg@s_1,w_300,h_300",9万,【KTV经典对唱】我只愿与你唱,by , 泡泡芭比糖,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0e2c19318a73034588df2bc5b548d0b7.jpg@s_1,w_300,h_300",9万,【KTV经典对唱】我只愿与你唱,by , 泡泡芭比糖
"http://hiphotos.qianqian.com/ting/pic/item/2934349b033b5bb59dda15b934d3d539b600bc63.jpg@s_1,w_300,h_300",267万,这些情歌让你想起谁,by , 爱吃饭团的小泽泽,"http://hiphotos.qianqian.com/ting/pic/item/2934349b033b5bb59dda15b934d3d539b600bc63.jpg@s_1,w_300,h_300",267万,这些情歌让你想起谁,by , 爱吃饭团的小泽泽
"http://hiphotos.qianqian.com/ting/pic/item/1ad5ad6eddc451dacb05bed6b1fd5266d016321f.jpg@s_1,w_300,h_300",33万,金属乐，每首都震撼你的心,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/1ad5ad6eddc451dacb05bed6b1fd5266d016321f.jpg@s_1,w_300,h_300",33万,金属乐，每首都震撼你的心,by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/542887bcb44fdc2cd830b107a244932d.jpg@s_1,w_300,h_300",8万,"难舍深情,此生终须一别",by , 你妹是个好姑娘,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/542887bcb44fdc2cd830b107a244932d.jpg@s_1,w_300,h_300",8万,"难舍深情,此生终须一别",by , 你妹是个好姑娘
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/dd307ab9926d0b1a7c6e6a66e8ebc686.jpg@s_1,w_300,h_300",7万,一听就会瞬间爱上的欧美音乐,by , 丨淹死的鱼丿,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/dd307ab9926d0b1a7c6e6a66e8ebc686.jpg@s_1,w_300,h_300",7万,一听就会瞬间爱上的欧美音乐,by , 丨淹死的鱼丿
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/4c9e419c4830d74ae8a5a307eee46d9a.jpg@s_1,w_300,h_300",3万,buddy，让我们荡起友谊的小桨,by , 游戏阿宅菌,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/4c9e419c4830d74ae8a5a307eee46d9a.jpg@s_1,w_300,h_300",3万,buddy，让我们荡起友谊的小桨,by , 游戏阿宅菌
"http://ugcpic.qianqian.com/ugcdiy/pic/bos_ugcclient_147306550982bb74a27abb4416ed087f6a547b31f3.jpg@s_1,w_300,h_300",3万,愿这些歌给你力量,by , 胧火车,"http://ugcpic.qianqian.com/ugcdiy/pic/bos_ugcclient_147306550982bb74a27abb4416ed087f6a547b31f3.jpg@s_1,w_300,h_300",3万,愿这些歌给你力量,by , 胧火车
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0b3c48ac92aeac4dea1a857ba5313323.jpg@s_1,w_300,h_300",3万,Summer Sonic超级大咖嘉年华,by , 来罐82年的可乐吧,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0b3c48ac92aeac4dea1a857ba5313323.jpg@s_1,w_300,h_300",3万,Summer Sonic超级大咖嘉年华,by , 来罐82年的可乐吧
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/10a11f2002a9b71a6a316c6adb0cacf8.jpg@s_1,w_300,h_300",5万,粤语 | 时间仿若颠沛流离之门,by , 繁花过眼开一季,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/10a11f2002a9b71a6a316c6adb0cacf8.jpg@s_1,w_300,h_300",5万,粤语 | 时间仿若颠沛流离之门,by , 繁花过眼开一季
"http://hiphotos.qianqian.com/ting/pic/item/dbb44aed2e738bd44f069476a38b87d6277ff956.jpg@s_1,w_300,h_300",48万,传说中的夜店舞曲,by , 我是你的小宝宝,"http://hiphotos.qianqian.com/ting/pic/item/dbb44aed2e738bd44f069476a38b87d6277ff956.jpg@s_1,w_300,h_300",48万,传说中的夜店舞曲,by , 我是你的小宝宝
"http://musicugc.qianqian.com/ugcdiy/pic/ec2d3502cc6a42e4fcc22e173471da05.jpg@s_1,w_300,h_300",18万,听到停不下来的中文嘻哈,by , 歌单实验室,"http://musicugc.qianqian.com/ugcdiy/pic/ec2d3502cc6a42e4fcc22e173471da05.jpg@s_1,w_300,h_300",18万,听到停不下来的中文嘻哈,by , 歌单实验室
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/d474df76c0d228c62065ef0086a614f0.jpg@s_1,w_300,h_300",6万,你总要学会一个人长大,by , 歌单实验室,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/d474df76c0d228c62065ef0086a614f0.jpg@s_1,w_300,h_300",6万,你总要学会一个人长大,by , 歌单实验室
"http://hiphotos.qianqian.com/ting/pic/item/0b55b319ebc4b7459530a126cbfc1e178a82155d.jpg@s_1,w_300,h_300",311万,那些简简单单的情歌,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/0b55b319ebc4b7459530a126cbfc1e178a82155d.jpg@s_1,w_300,h_300",311万,那些简简单单的情歌,by , 千千音乐
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/43fc258a3b3addca043709c355a342d1.jpg@s_1,w_300,h_300",12万,我们离爱情，那么近又那么远,by , icon迷妹,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/43fc258a3b3addca043709c355a342d1.jpg@s_1,w_300,h_300",12万,我们离爱情，那么近又那么远,by , icon迷妹
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0e27bb2e41631b62c702470056db3550.jpg@s_1,w_300,h_300",6万,总有一句词，戳中你的心,by , 看不惯我就来打我啊,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/0e27bb2e41631b62c702470056db3550.jpg@s_1,w_300,h_300",6万,总有一句词，戳中你的心,by , 看不惯我就来打我啊
"http://hiphotos.qianqian.com/ting/pic/item/6c224f4a20a44623cd41e2ee9d22720e0df3d7b7.jpg@s_1,w_300,h_300",63万,选秀节目中的晋级神曲,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/6c224f4a20a44623cd41e2ee9d22720e0df3d7b7.jpg@s_1,w_300,h_300",63万,选秀节目中的晋级神曲,by , 千千音乐
"http://business.cdn.qianqian.com/qianqian/pic/bos_client_961f4537b41f4274f2b7404e410d3eef.jpg@s_1,w_300,h_300",2万,流行朋克——青春不能没有噪..,by , 当我想你的那一秒,"http://business.cdn.qianqian.com/qianqian/pic/bos_client_961f4537b41f4274f2b7404e410d3eef.jpg@s_1,w_300,h_300",2万,流行朋克——青春不能没有噪..,by , 当我想你的那一秒
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/3ae7b9587e2e1833ae778ffc68105251.jpg@s_1,w_300,h_300",4万,柔情缱绻的女声 绵绵不绝的情思,by , 繁花过眼开一季,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/3ae7b9587e2e1833ae778ffc68105251.jpg@s_1,w_300,h_300",4万,柔情缱绻的女声 绵绵不绝的情思,by , 繁花过眼开一季
"http://hiphotos.qianqian.com/ting/pic/item/63d0f703918fa0ecb94c2d99249759ee3c6ddb9f.jpg@s_1,w_300,h_300",20万,台湾偶像剧歌曲精选,by , 我还是个宝宝,"http://hiphotos.qianqian.com/ting/pic/item/63d0f703918fa0ecb94c2d99249759ee3c6ddb9f.jpg@s_1,w_300,h_300",20万,台湾偶像剧歌曲精选,by , 我还是个宝宝
"http://hiphotos.qianqian.com/ting/pic/item/242dd42a2834349b89fc9377cbea15ce37d3be4e.jpg@s_1,w_300,h_300",9663,醉心-感受轻音乐的魅力,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/242dd42a2834349b89fc9377cbea15ce37d3be4e.jpg@s_1,w_300,h_300",9663,醉心-感受轻音乐的魅力,by , 千千音乐
"http://musicugc.qianqian.com/ugcdiy/pic/13da64d0bfa9d9532206c2b7ae099a7c.jpg@s_1,w_300,h_300",4万,如果我放粤语歌，你会唔会跟住唱,by , 陌咩咩,"http://musicugc.qianqian.com/ugcdiy/pic/13da64d0bfa9d9532206c2b7ae099a7c.jpg@s_1,w_300,h_300",4万,如果我放粤语歌，你会唔会跟住唱,by , 陌咩咩
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/154734a05f467d299cceb0a95b04e2a9.jpg@s_1,w_300,h_300",6万,让你快速静心的读书专用BGM,by , 泡泡芭比糖,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/154734a05f467d299cceb0a95b04e2a9.jpg@s_1,w_300,h_300",6万,让你快速静心的读书专用BGM,by , 泡泡芭比糖
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/935ff6799b4936603a052c762688458a.jpg@s_1,w_300,h_300",3万,那些撕裂情绪的摇滚音符,by , 竹外桃花三两枝,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/935ff6799b4936603a052c762688458a.jpg@s_1,w_300,h_300",3万,那些撕裂情绪的摇滚音符,by , 竹外桃花三两枝
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/614b6adbb7640800dd4d463ca86cd25a.jpg@s_1,w_300,h_300",2万,【环球之音】听前卫摇滚，发现新宇宙（三）,by , shouyetan3,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/614b6adbb7640800dd4d463ca86cd25a.jpg@s_1,w_300,h_300",2万,【环球之音】听前卫摇滚，发现新宇宙（三）,by , shouyetan3
"http://hiphotos.qianqian.com/ting/pic/item/838ba61ea8d3fd1f592e0048344e251f95ca5f98.jpg@s_1,w_300,h_300",32万,蓝天白云，当你离去,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/838ba61ea8d3fd1f592e0048344e251f95ca5f98.jpg@s_1,w_300,h_300",32万,蓝天白云，当你离去,by , 千千音乐
"http://hiphotos.qianqian.com/ting/pic/item/cc11728b4710b912079f3b7ec2fdfc03934522d0.jpg@s_1,w_300,h_300",406万,好久不见,by , 熊本boy,"http://hiphotos.qianqian.com/ting/pic/item/cc11728b4710b912079f3b7ec2fdfc03934522d0.jpg@s_1,w_300,h_300",406万,好久不见,by , 熊本boy
"http://musicugc.cdn.qianqian.com/ugcdiy/pic/b8a8173caa1a85c65743124b1b1b53ef.jpg@s_1,w_300,h_300",11万,这些音乐帮你爱上健身,by , 勒布朗C梅西,"http://musicugc.cdn.qianqian.com/ugcdiy/pic/b8a8173caa1a85c65743124b1b1b53ef.jpg@s_1,w_300,h_300",11万,这些音乐帮你爱上健身,by , 勒布朗C梅西
"http://hiphotos.qianqian.com/ting/pic/item/c75c10385343fbf2f7bd896bb47eca8064388fe0.jpg@s_1,w_300,h_300",239万,一句歌词一段情,by , 千千音乐,"http://hiphotos.qianqian.com/ting/pic/item/c75c10385343fbf2f7bd896bb47eca8064388fe0.jpg@s_1,w_300,h_300",239万,一句歌词一段情,by , 千千音乐
